Format Version,1.23,Take Name,Sujith_cart_002_linear_movement,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-13 04.30.34.576 PM,Total Frames in Take,5507,Total Exported Frames,5507,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,wheeled_cart:center,wheeled_cart:center,wheeled_cart:center,wheeled_cart:org,wheeled_cart:org,wheeled_cart:org,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:z_vec,wheeled_cart:z_vec,wheeled_cart:z_vec
,ID,"5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
127,1.270000,0.307989,0.068943,-0.126837,0.268386,0.067660,-0.193073,0.347879,0.067171,-0.190511,0.263228,0.069534,-0.065448
128,1.280000,0.307991,0.068935,-0.126841,0.268413,0.067644,-0.193091,0.347869,0.067177,-0.190509,0.263237,0.069529,-0.065452
129,1.290000,0.307994,0.068937,-0.126841,0.268389,0.067642,-0.193080,0.347872,0.067164,-0.190515,0.263238,0.069538,-0.065448
130,1.300000,0.307992,0.068951,-0.126841,0.268413,0.067659,-0.193091,0.347875,0.067171,-0.190513,0.263242,0.069556,-0.065471
131,1.310000,0.307995,0.068934,-0.126838,0.268389,0.067638,-0.193078,0.347872,0.067156,-0.190514,0.263242,0.069582,-0.065424
132,1.320000,0.307995,0.068956,-0.126840,0.268392,0.067647,-0.193069,0.347876,0.067159,-0.190514,0.263235,0.069551,-0.065442
133,1.330000,0.308002,0.068946,-0.126841,0.268390,0.067636,-0.193072,0.347870,0.067164,-0.190510,0.263231,0.069558,-0.065456
134,1.340000,0.307997,0.068949,-0.126840,0.268396,0.067651,-0.193076,0.347875,0.067162,-0.190511,0.263238,0.069537,-0.065467
135,1.350000,0.307991,0.068939,-0.126853,0.268387,0.067634,-0.193071,0.347870,0.067165,-0.190507,0.263247,0.069530,-0.065464
136,1.360000,0.307993,0.068933,-0.126840,0.268388,0.067632,-0.193071,0.347875,0.067161,-0.190511,0.263232,0.069556,-0.065451
137,1.370000,0.307989,0.068925,-0.126842,0.268390,0.067648,-0.193067,0.347876,0.067179,-0.190511,0.263237,0.069534,-0.065448
