sys_time,e_fr,e_fl,e_rr,e_rl
2022-06-15 12:14:01.373656,-7439,8332,8437,-8135
2022-06-15 12:14:01.373656,-7439,8332,8437,-8135
2022-06-15 12:14:01.373656,-7439,8332,8437,-8135
2022-06-15 12:14:01.374156,-7439,8332,8437,-8135
2022-06-15 12:14:01.374156,-7439,8332,8437,-8135
2022-06-15 12:14:01.374156,-7439,8332,8437,-8135
2022-06-15 12:14:01.374156,-7439,8332,8437,-8135
2022-06-15 12:14:01.374656,-7439,8332,8437,-8135
2022-06-15 12:14:01.374656,-7439,8332,8437,-8135
2022-06-15 12:14:01.374656,-7439,8332,8437,-8135
2022-06-15 12:14:01.375157,-7439,8332,8437,-8135
2022-06-15 12:14:01.465633,-7439,8332,8437,-8135
2022-06-15 12:14:01.466134,-7439,8332,8437,-8135
2022-06-15 12:14:01.466134,-7439,8332,8437,-8135
2022-06-15 12:14:01.466134,-7439,8332,8437,-8135
2022-06-15 12:14:01.466633,-7439,8332,8437,-8135
2022-06-15 12:14:01.466633,-7439,8332,8437,-8135
2022-06-15 12:14:01.466633,-7439,8332,8437,-8135
2022-06-15 12:14:01.467133,-7439,8332,8437,-8135
2022-06-15 12:14:01.467133,-7439,8332,8437,-8135
2022-06-15 12:14:01.467133,-7439,8332,8437,-8135
2022-06-15 12:14:01.467633,-7439,8332,8437,-8135
2022-06-15 12:14:01.579610,-7439,8332,8437,-8135
2022-06-15 12:14:01.580140,-7439,8332,8437,-8135
2022-06-15 12:14:01.580140,-7439,8332,8437,-8135
2022-06-15 12:14:01.580618,-7439,8332,8437,-8135
2022-06-15 12:14:01.581117,-7439,8332,8437,-8135
2022-06-15 12:14:01.581117,-7439,8332,8437,-8135
2022-06-15 12:14:01.581620,-7439,8332,8437,-8135
2022-06-15 12:14:01.581620,-7439,8332,8437,-8135
2022-06-15 12:14:01.582119,-7439,8332,8437,-8135
2022-06-15 12:14:01.582119,-7439,8332,8437,-8135
2022-06-15 12:14:01.582119,-7439,8332,8437,-8135
2022-06-15 12:14:01.582119,-7439,8332,8437,-8135
2022-06-15 12:14:01.693474,-7439,8332,8437,-8135
2022-06-15 12:14:01.693474,-7439,8332,8437,-8135
2022-06-15 12:14:01.693959,-7439,8332,8437,-8135
2022-06-15 12:14:01.693959,-7439,8332,8437,-8135
2022-06-15 12:14:01.693959,-7439,8332,8437,-8135
2022-06-15 12:14:01.694460,-7439,8332,8437,-8135
2022-06-15 12:14:01.694460,-7439,8332,8437,-8135
2022-06-15 12:14:01.694460,-7439,8332,8437,-8135
2022-06-15 12:14:01.694960,-7439,8332,8437,-8135
2022-06-15 12:14:01.694960,-7439,8332,8437,-8135
2022-06-15 12:14:01.694960,-7439,8332,8437,-8135
2022-06-15 12:14:01.804744,-7439,8332,8437,-8135
2022-06-15 12:14:01.804744,-7439,8332,8437,-8135
2022-06-15 12:14:01.804744,-7439,8332,8437,-8135
2022-06-15 12:14:01.805253,-7439,8332,8437,-8135
2022-06-15 12:14:01.805253,-7439,8332,8437,-8135
2022-06-15 12:14:01.805253,-7439,8332,8437,-8135
2022-06-15 12:14:01.805752,-7439,8332,8437,-8135
2022-06-15 12:14:01.805752,-7439,8332,8437,-8135
2022-06-15 12:14:01.805752,-7439,8332,8437,-8135
2022-06-15 12:14:01.806252,-7439,8332,8437,-8135
2022-06-15 12:14:01.806252,-7439,8332,8437,-8135
2022-06-15 12:14:01.806252,-7439,8332,8437,-8135
2022-06-15 12:14:01.898455,-7439,8332,8437,-8135
2022-06-15 12:14:01.898455,-7439,8332,8437,-8135
2022-06-15 12:14:01.898455,-7439,8332,8437,-8135
2022-06-15 12:14:01.898954,-7439,8332,8437,-8135
2022-06-15 12:14:01.898954,-7439,8332,8437,-8135
2022-06-15 12:14:01.898954,-7439,8332,8437,-8135
2022-06-15 12:14:01.899453,-7439,8332,8437,-8135
2022-06-15 12:14:01.899453,-7439,8332,8437,-8135
2022-06-15 12:14:01.899453,-7439,8332,8437,-8135
2022-06-15 12:14:01.899955,-7439,8332,8437,-8135
2022-06-15 12:14:01.899955,-7439,8332,8437,-8135
2022-06-15 12:14:02.013625,-7439,8332,8437,-8135
2022-06-15 12:14:02.013625,-7439,8332,8437,-8135
2022-06-15 12:14:02.013625,-7439,8332,8437,-8135
2022-06-15 12:14:02.014149,-7439,8332,8437,-8135
2022-06-15 12:14:02.014149,-7439,8332,8437,-8135
2022-06-15 12:14:02.014149,-7439,8332,8437,-8135
2022-06-15 12:14:02.014149,-7439,8332,8437,-8135
2022-06-15 12:14:02.014655,-7439,8332,8437,-8135
2022-06-15 12:14:02.014655,-7439,8332,8437,-8135
2022-06-15 12:14:02.014655,-7439,8332,8437,-8135
2022-06-15 12:14:02.015123,-7439,8332,8437,-8135
2022-06-15 12:14:02.015123,-7439,8332,8437,-8135
2022-06-15 12:14:02.104525,-7439,8332,8437,-8135
2022-06-15 12:14:02.104992,-7439,8332,8437,-8135
2022-06-15 12:14:02.104992,-7439,8332,8437,-8135
2022-06-15 12:14:02.104992,-7439,8332,8437,-8135
2022-06-15 12:14:02.104992,-7439,8332,8437,-8135
2022-06-15 12:14:02.105492,-7439,8332,8437,-8135
2022-06-15 12:14:02.105492,-7439,8332,8437,-8135
2022-06-15 12:14:02.105492,-7439,8332,8437,-8135
2022-06-15 12:14:02.105993,-7439,8332,8437,-8135
2022-06-15 12:14:02.105993,-7439,8332,8437,-8135
2022-06-15 12:14:02.105993,-7439,8332,8437,-8135
2022-06-15 12:14:02.218504,-7439,8332,8437,-8135
2022-06-15 12:14:02.218504,-7439,8332,8437,-8135
2022-06-15 12:14:02.218504,-7439,8332,8437,-8135
2022-06-15 12:14:02.219049,-7439,8332,8437,-8135
2022-06-15 12:14:02.219049,-7439,8332,8437,-8135
2022-06-15 12:14:02.219049,-7439,8332,8437,-8135
2022-06-15 12:14:02.219564,-7439,8332,8437,-8135
2022-06-15 12:14:02.219564,-7439,8332,8437,-8135
2022-06-15 12:14:02.219564,-7439,8332,8437,-8135
